meal_request_id,user_id,name,meal_occasion,required_categories,target_item,recommended_meals,goodness,avg_redundancy,avg_setsize,avg_coverage,avg_krobust,avg_dm_proxy,avg_mc_proxy,avg_uc_proxy
267,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Quarter Pounder,"[['Quarter Pounder', 'Almond Milk', 'Bacon And Egg Pie'], ['Quarter Pounder', 'Apple Juice', 'Bacon And Egg Pie'], ['Quarter Pounder', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Quarter Pounder', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Quarter Pounder', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Quarter Pounder', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
268,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Blt Quarter Punder,"[['Blt Quarter Punder', 'Almond Milk', 'Bacon And Egg Pie'], ['Blt Quarter Punder', 'Apple Juice', 'Bacon And Egg Pie'], ['Blt Quarter Punder', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Blt Quarter Punder', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Blt Quarter Punder', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Blt Quarter Punder', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
269,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Sweet Tea,"[['Sweet Tea', 'Almond Milk', 'Bacon And Egg Pie'], ['Sweet Tea', 'Apple Juice', 'Bacon And Egg Pie'], ['Sweet Tea', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Sweet Tea', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Sweet Tea', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Sweet Tea', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
270,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Mcdonaldâ€™s Bacon Ranch Mccrispy,"[['Mcdonaldâ€™s Bacon Ranch Mccrispy', 'Almond Milk', 'Bacon And Egg Pie'], ['Mcdonaldâ€™s Bacon Ranch Mccrispy', 'Apple Juice', 'Bacon And Egg Pie'], ['Mcdonaldâ€™s Bacon Ranch Mccrispy', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Mcdonaldâ€™s Bacon Ranch Mccrispy', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Mcdonaldâ€™s Bacon Ranch Mccrispy', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Mcdonaldâ€™s Bacon Ranch Mccrispy', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
271,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Big Mac,"[['Big Mac', 'Almond Milk', 'Bacon And Egg Pie'], ['Big Mac', 'Apple Juice', 'Bacon And Egg Pie'], ['Big Mac', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Big Mac', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Big Mac', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Big Mac', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
272,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Breakfast Burrito,"[['Breakfast Burrito', 'Almond Milk', 'Bacon And Egg Pie'], ['Breakfast Burrito', 'Apple Juice', 'Bacon And Egg Pie'], ['Breakfast Burrito', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Breakfast Burrito', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Breakfast Burrito', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Breakfast Burrito', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
273,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Caramel Cappucino,"[['Caramel Cappucino', 'Almond Milk', 'Bacon And Egg Pie'], ['Caramel Cappucino', 'Apple Juice', 'Bacon And Egg Pie'], ['Caramel Cappucino', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Caramel Cappucino', 'Bean Burrito Copycat', 'Sweet Tea'], ['Caramel Cappucino', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Caramel Cappucino', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
274,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Maple Oatmeal,"[['Maple Oatmeal', 'Almond Milk', 'Bacon And Egg Pie'], ['Maple Oatmeal', 'Apple Juice', 'Bacon And Egg Pie'], ['Maple Oatmeal', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Maple Oatmeal', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Maple Oatmeal', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Maple Oatmeal', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
275,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Egg Mcmuffin,"[['Egg Mcmuffin', 'Almond Milk', 'Bacon And Egg Pie'], ['Egg Mcmuffin', 'Apple Juice', 'Bacon And Egg Pie'], ['Egg Mcmuffin', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Egg Mcmuffin', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Egg Mcmuffin', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Egg Mcmuffin', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
276,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Mcgriddle,"[['Mcgriddle', 'Almond Milk', 'Bacon And Egg Pie'], ['Mcgriddle', 'Apple Juice', 'Bacon And Egg Pie'], ['Mcgriddle', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Mcgriddle', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Mcgriddle', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Mcgriddle', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
277,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Egg Drop Chicken Noodle Soup,"[['Egg Drop Chicken Noodle Soup', 'Almond Milk', 'Bacon And Egg Pie'], ['Egg Drop Chicken Noodle Soup', 'Apple Juice', 'Bacon And Egg Pie'], ['Egg Drop Chicken Noodle Soup', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Egg Drop Chicken Noodle Soup', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Egg Drop Chicken Noodle Soup', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Egg Drop Chicken Noodle Soup', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
278,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",My Scotch Eggs,"[['My Scotch Eggs', 'Almond Milk', 'Bacon And Egg Pie'], ['My Scotch Eggs', 'Apple Juice', 'Bacon And Egg Pie'], ['My Scotch Eggs', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['My Scotch Eggs', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['My Scotch Eggs', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['My Scotch Eggs', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
279,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Egg In An Avocado Hole,"[['Egg In An Avocado Hole', 'Almond Milk', 'Bacon And Egg Pie'], ['Egg In An Avocado Hole', 'Apple Juice', 'Bacon And Egg Pie'], ['Egg In An Avocado Hole', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Egg In An Avocado Hole', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Egg In An Avocado Hole', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Egg In An Avocado Hole', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
280,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Delicious Chocolate Bark Recipe,"[['Delicious Chocolate Bark Recipe', 'Almond Milk', 'Bacon And Egg Pie'], ['Delicious Chocolate Bark Recipe', 'Apple Juice', 'Bacon And Egg Pie'], ['Delicious Chocolate Bark Recipe', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Delicious Chocolate Bark Recipe', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Delicious Chocolate Bark Recipe', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Delicious Chocolate Bark Recipe', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.777778, 0.777778, 0.777778, 0.777778, 0.777778, 0.777778]",0.0,0.75,1.0,1.0,1.0,1.0,0.333333
281,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Bacon Candy,"[['Bacon Candy', 'Almond Milk', 'Bacon And Egg Pie'], ['Bacon Candy', 'Apple Juice', 'Bacon And Egg Pie'], ['Bacon Candy', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Bacon Candy', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Bacon Candy', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Bacon Candy', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.777778, 0.777778, 0.777778, 0.777778, 0.777778, 0.777778]",0.0,0.75,1.0,1.0,1.0,1.0,0.333333
282,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Bacon And Egg Pie,"[['Bacon And Egg Pie', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Bacon And Egg Pie', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Bacon And Egg Pie', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg'], ['Bacon And Egg Pie', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Bacon And Egg Pie', 'Apple Juice', 'Bakedfriedpan Fried Scotch Egg'], ['Bacon And Egg Pie', 'Almond Milk', 'Bean Burrito Copycat']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
283,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",How To Make Egg Salad,"[['How To Make Egg Salad', 'Almond Milk', 'Bacon And Egg Pie'], ['How To Make Egg Salad', 'Apple Juice', 'Bacon And Egg Pie'], ['How To Make Egg Salad', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['How To Make Egg Salad', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['How To Make Egg Salad', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['How To Make Egg Salad', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.777778, 0.777778, 0.777778, 0.777778, 0.777778, 0.777778]",0.0,0.75,1.0,1.0,1.0,1.0,0.333333
284,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Peekaboo Sugar Eggs,"[['Peekaboo Sugar Eggs', 'Almond Milk', 'Bacon And Egg Pie'], ['Peekaboo Sugar Eggs', 'Apple Juice', 'Bacon And Egg Pie'], ['Peekaboo Sugar Eggs', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Peekaboo Sugar Eggs', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Peekaboo Sugar Eggs', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Peekaboo Sugar Eggs', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.777778, 0.777778, 0.777778, 0.777778, 0.777778, 0.777778]",0.0,0.75,1.0,1.0,1.0,1.0,0.333333
285,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Egg Bundles,"[['Egg Bundles', 'Almond Milk', 'Bacon And Egg Pie'], ['Egg Bundles', 'Apple Juice', 'Bacon And Egg Pie'], ['Egg Bundles', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Egg Bundles', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Egg Bundles', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Egg Bundles', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
286,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Cadbury Creme Egg Rolls,"[['Cadbury Creme Egg Rolls', 'Almond Milk', 'Bacon And Egg Pie'], ['Cadbury Creme Egg Rolls', 'Apple Juice', 'Bacon And Egg Pie'], ['Cadbury Creme Egg Rolls', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Cadbury Creme Egg Rolls', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Cadbury Creme Egg Rolls', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Cadbury Creme Egg Rolls', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.777778, 0.777778, 0.777778, 0.777778, 0.777778, 0.777778]",0.0,0.75,1.0,1.0,1.0,1.0,0.333333
287,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Mini Egg Pie,"[['Mini Egg Pie', 'Almond Milk', 'Bacon And Egg Pie'], ['Mini Egg Pie', 'Apple Juice', 'Bacon And Egg Pie'], ['Mini Egg Pie', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Mini Egg Pie', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Mini Egg Pie', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Mini Egg Pie', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.777778, 0.777778, 0.777778, 0.777778, 0.777778, 0.777778]",0.0,0.75,1.0,1.0,1.0,1.0,0.333333
288,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",2 Ingredient Avocado Egg Salad,"[['2 Ingredient Avocado Egg Salad', 'Almond Milk', 'Bacon And Egg Pie'], ['2 Ingredient Avocado Egg Salad', 'Apple Juice', 'Bacon And Egg Pie'], ['2 Ingredient Avocado Egg Salad', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['2 Ingredient Avocado Egg Salad', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['2 Ingredient Avocado Egg Salad', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['2 Ingredient Avocado Egg Salad', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.777778, 0.777778, 0.777778, 0.777778, 0.777778, 0.777778]",0.0,0.75,1.0,1.0,1.0,1.0,0.333333
289,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",How To Make Egg Omelettes,"[['How To Make Egg Omelettes', 'Almond Milk', 'Bacon And Egg Pie'], ['How To Make Egg Omelettes', 'Apple Juice', 'Bacon And Egg Pie'], ['How To Make Egg Omelettes', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['How To Make Egg Omelettes', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['How To Make Egg Omelettes', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['How To Make Egg Omelettes', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
290,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Bunny Egg Salad,"[['Bunny Egg Salad', 'Almond Milk', 'Bacon And Egg Pie'], ['Bunny Egg Salad', 'Apple Juice', 'Bacon And Egg Pie'], ['Bunny Egg Salad', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Bunny Egg Salad', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Bunny Egg Salad', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Bunny Egg Salad', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.777778, 0.777778, 0.777778, 0.777778, 0.777778, 0.777778]",0.0,0.75,1.0,1.0,1.0,1.0,0.333333
291,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Deviled Egg Salad,"[['Deviled Egg Salad', 'Almond Milk', 'Bacon And Egg Pie'], ['Deviled Egg Salad', 'Apple Juice', 'Bacon And Egg Pie'], ['Deviled Egg Salad', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Deviled Egg Salad', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Deviled Egg Salad', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Deviled Egg Salad', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.777778, 0.777778, 0.777778, 0.777778, 0.777778, 0.777778]",0.0,0.75,1.0,1.0,1.0,1.0,0.333333
292,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Dinosaur Inspired By Mikeasaurus,"[['Dinosaur Inspired By Mikeasaurus', 'Almond Milk', 'Bacon And Egg Pie'], ['Dinosaur Inspired By Mikeasaurus', 'Apple Juice', 'Bacon And Egg Pie'], ['Dinosaur Inspired By Mikeasaurus', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Dinosaur Inspired By Mikeasaurus', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Dinosaur Inspired By Mikeasaurus', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Dinosaur Inspired By Mikeasaurus', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.777778, 0.777778, 0.777778, 0.777778, 0.777778, 0.777778]",0.0,0.75,1.0,1.0,1.0,1.0,0.333333
293,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Bacon Asparagus And Egg Bake,"[['Bacon Asparagus And Egg Bake', 'Almond Milk', 'Bacon And Egg Pie'], ['Bacon Asparagus And Egg Bake', 'Apple Juice', 'Bacon And Egg Pie'], ['Bacon Asparagus And Egg Bake', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg'], ['Bacon Asparagus And Egg Bake', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Bacon Asparagus And Egg Bake', 'Apple Juice', 'Bakedfriedpan Fried Scotch Egg'], ['Bacon Asparagus And Egg Bake', 'Almond Milk', 'Bean Burrito Copycat']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
294,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",How To Make Chinese Egg Tarts,"[['How To Make Chinese Egg Tarts', 'Almond Milk', 'Bacon And Egg Pie'], ['How To Make Chinese Egg Tarts', 'Apple Juice', 'Bacon And Egg Pie'], ['How To Make Chinese Egg Tarts', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['How To Make Chinese Egg Tarts', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['How To Make Chinese Egg Tarts', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['How To Make Chinese Egg Tarts', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.777778, 0.777778, 0.777778, 0.777778, 0.777778, 0.777778]",0.0,0.75,1.0,1.0,1.0,1.0,0.333333
295,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Egg Filled Bread Roll,"[['Egg Filled Bread Roll', 'Almond Milk', 'Bacon And Egg Pie'], ['Egg Filled Bread Roll', 'Apple Juice', 'Bacon And Egg Pie'], ['Egg Filled Bread Roll', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Egg Filled Bread Roll', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Egg Filled Bread Roll', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Egg Filled Bread Roll', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
296,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Chocolate Peanut Butter,"[['Chocolate Peanut Butter', 'Almond Milk', 'Bacon And Egg Pie'], ['Chocolate Peanut Butter', 'Apple Juice', 'Bacon And Egg Pie'], ['Chocolate Peanut Butter', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Chocolate Peanut Butter', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Chocolate Peanut Butter', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Chocolate Peanut Butter', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.777778, 0.777778, 0.777778, 0.777778, 0.777778, 0.777778]",0.0,0.75,1.0,1.0,1.0,1.0,0.333333
297,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Supremely Spicy Scrambled Eggs,"[['Supremely Spicy Scrambled Eggs', 'Almond Milk', 'Bacon And Egg Pie'], ['Supremely Spicy Scrambled Eggs', 'Apple Juice', 'Bacon And Egg Pie'], ['Supremely Spicy Scrambled Eggs', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Supremely Spicy Scrambled Eggs', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Supremely Spicy Scrambled Eggs', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Supremely Spicy Scrambled Eggs', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
298,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Peekaboo Sugar,"[['Peekaboo Sugar', 'Almond Milk', 'Bacon And Egg Pie'], ['Peekaboo Sugar', 'Apple Juice', 'Bacon And Egg Pie'], ['Peekaboo Sugar', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Peekaboo Sugar', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Peekaboo Sugar', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Peekaboo Sugar', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.777778, 0.777778, 0.777778, 0.777778, 0.777778, 0.777778]",0.0,0.75,1.0,1.0,1.0,1.0,0.333333
299,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Eggs And Bacon The Perfect Quick Paleo Meal,"[['Eggs And Bacon The Perfect Quick Paleo Meal', 'Almond Milk', 'Bacon And Egg Pie'], ['Eggs And Bacon The Perfect Quick Paleo Meal', 'Apple Juice', 'Bacon And Egg Pie'], ['Eggs And Bacon The Perfect Quick Paleo Meal', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Eggs And Bacon The Perfect Quick Paleo Meal', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Eggs And Bacon The Perfect Quick Paleo Meal', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Eggs And Bacon The Perfect Quick Paleo Meal', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
300,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Bakedfriedpan Fried Scotch Egg,"[['Bakedfriedpan Fried Scotch Egg', 'Almond Milk', 'Bacon And Egg Pie'], ['Bakedfriedpan Fried Scotch Egg', 'Apple Juice', 'Bacon And Egg Pie'], ['Bakedfriedpan Fried Scotch Egg', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Bakedfriedpan Fried Scotch Egg', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Bakedfriedpan Fried Scotch Egg', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Bakedfriedpan Fried Scotch Egg', 'Almond Milk', 'Bean Burrito Copycat']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.75,1.0,1.0,1.0,1.0,0.5
301,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Deviled Eggs With Smoked Salmon And Capers,"[['Deviled Eggs With Smoked Salmon And Capers', 'Almond Milk', 'Bacon And Egg Pie'], ['Deviled Eggs With Smoked Salmon And Capers', 'Apple Juice', 'Bacon And Egg Pie'], ['Deviled Eggs With Smoked Salmon And Capers', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Deviled Eggs With Smoked Salmon And Capers', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Deviled Eggs With Smoked Salmon And Capers', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Deviled Eggs With Smoked Salmon And Capers', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.777778, 0.777778, 0.777778, 0.777778, 0.777778, 0.777778]",0.0,0.75,1.0,1.0,1.0,1.0,0.333333
302,user_8_lunch,Chayton Eagleheart,lunch,"{'Beverage', 'Main Course'}",Baklava,"[['Baklava', 'Almond Milk', 'Bacon And Egg Pie'], ['Baklava', 'Apple Juice', 'Bacon And Egg Pie'], ['Baklava', 'Almond Milk', 'Bacon Asparagus And Egg Bake'], ['Baklava', 'Bean Burrito Copycat', 'Caramel Cappucino'], ['Baklava', 'Apple Juice', 'Bacon Asparagus And Egg Bake'], ['Baklava', 'Almond Milk', 'Bakedfriedpan Fried Scotch Egg']]","[0.777778, 0.777778, 0.777778, 0.777778, 0.777778, 0.777778]",0.0,0.75,1.0,1.0,1.0,1.0,0.333333
