meal_request_id,user_id,name,meal_occasion,required_categories,target_item,recommended_meals,goodness,avg_redundancy,avg_setsize,avg_coverage,avg_krobust,avg_dm_proxy,avg_mc_proxy,avg_uc_proxy
1294,user_55_lunch,Jimena Gutierrez,lunch,"{'Beverage', 'Main Course', 'Side', 'Soup'}",Bacon Asparagus And Egg Bake,"[['Bacon Asparagus And Egg Bake', 'Green Tea', 'Lemonade', 'Blt Quarter Punder'], ['Bacon Asparagus And Egg Bake', 'Lemonade', 'Nacho Bell Grande Beef', 'Green Tea'], ['Bacon Asparagus And Egg Bake', 'Sweet Tea', 'Crunchy Taco', 'Hot Tea'], ['Bacon Asparagus And Egg Bake', 'Ginger Ale', 'Supremely Spicy Scrambled Eggs', 'Blt Quarter Punder'], ['Bacon Asparagus And Egg Bake', 'Blt Quarter Punder', 'Egg Mcmuffin', 'Green Tea'], ['Bacon Asparagus And Egg Bake', 'Sweet Tea', 'My Scotch Eggs', 'Lemonade'], ['Bacon Asparagus And Egg Bake', 'Crunchwrap Supreme Copycat', 'Egg Mcmuffin', 'Lemonade']]","[0.708333, 0.6875, 0.6875, 0.708333, 0.708333, 0.6875, 0.6875]",0.5,1.0,0.75,1.0,1.0,0.75,0.339286
1295,user_55_lunch,Jimena Gutierrez,lunch,"{'Beverage', 'Main Course', 'Side', 'Soup'}",How To Make Chinese Egg Tarts,"[['How To Make Chinese Egg Tarts', 'Sweet Tea', 'Ginger Ale', 'Bacon Asparagus And Egg Bake'], ['How To Make Chinese Egg Tarts', 'Nacho Bell Grande Beef', 'Ginger Ale', 'Blt Quarter Punder'], ['How To Make Chinese Egg Tarts', 'Green Tea', 'Bacon Asparagus And Egg Bake', 'Nacho Bell Grande Beef'], ['How To Make Chinese Egg Tarts', 'My Scotch Eggs', 'Sweet Tea', 'Blt Quarter Punder']]","[0.666667, 0.666667, 0.666667, 0.666667]",0.25,1.0,0.75,1.0,1.0,0.75,0.25
1296,user_55_lunch,Jimena Gutierrez,lunch,"{'Beverage', 'Main Course', 'Side', 'Soup'}",Egg Filled Bread Roll,"[['Egg Filled Bread Roll', 'Lemonade', 'Blt Quarter Punder', 'Supremely Spicy Scrambled Eggs'], ['Egg Filled Bread Roll', 'Hot Tea', 'Ginger Ale', 'Nacho Bell Grande Beef'], ['Egg Filled Bread Roll', 'Sweet Tea', 'My Scotch Eggs', 'Lemonade'], ['Egg Filled Bread Roll', 'Caramel Cappucino', 'Crunchy Taco', 'Hot Tea']]","[0.6875, 0.583333, 0.583333, 0.583333]",0.4375,1.0,0.5625,1.0,1.0,0.5625,0.265625
1297,user_55_lunch,Jimena Gutierrez,lunch,"{'Beverage', 'Main Course', 'Side', 'Soup'}",Chocolate Peanut Butter,"[['Chocolate Peanut Butter', 'Caramel Cappucino', 'Blt Quarter Punder', 'Lemonade'], ['Chocolate Peanut Butter', 'Bacon Asparagus And Egg Bake', 'Crunchy Taco', 'Ginger Ale']]","[0.666667, 0.666667]",0.25,1.0,0.75,1.0,1.0,0.75,0.25
1298,user_55_lunch,Jimena Gutierrez,lunch,"{'Beverage', 'Main Course', 'Side', 'Soup'}",Supremely Spicy Scrambled Eggs,"[['Supremely Spicy Scrambled Eggs', 'Blt Quarter Punder', 'Ginger Ale', 'Lemonade'], ['Supremely Spicy Scrambled Eggs', 'Bacon Asparagus And Egg Bake', 'Hot Tea', 'Blt Quarter Punder'], ['Supremely Spicy Scrambled Eggs', 'Hot Tea', 'Blt Quarter Punder', 'Caramel Cappucino'], ['Supremely Spicy Scrambled Eggs', 'Egg Mcmuffin', 'Bacon Asparagus And Egg Bake', 'Hot Tea'], ['Supremely Spicy Scrambled Eggs', 'Green Tea', 'Bacon Asparagus And Egg Bake']]","[0.6875, 0.708333, 0.6875, 0.6875, 0.694444]",0.4,0.95,0.75,1.0,1.0,0.75,0.329167
1299,user_55_lunch,Jimena Gutierrez,lunch,"{'Beverage', 'Main Course', 'Side', 'Soup'}",Peekaboo Sugar,"[['Peekaboo Sugar', 'Caramel Cappucino', 'Bacon Asparagus And Egg Bake', 'Green Tea'], ['Peekaboo Sugar', 'Bacon Asparagus And Egg Bake', 'Egg Mcmuffin', 'Lemonade'], ['Peekaboo Sugar', 'Nacho Bell Grande Beef', 'Bacon Asparagus And Egg Bake', 'Sweet Tea'], ['Peekaboo Sugar', 'Blt Quarter Punder', 'Caramel Cappucino', 'Nacho Bell Grande Beef']]","[0.666667, 0.666667, 0.666667, 0.666667]",0.25,1.0,0.75,1.0,1.0,0.75,0.25
1300,user_55_lunch,Jimena Gutierrez,lunch,"{'Beverage', 'Main Course', 'Side', 'Soup'}",Eggs And Bacon The Perfect Quick Paleo Meal,"[['Eggs And Bacon The Perfect Quick Paleo Meal', 'Ginger Ale', 'Bacon Asparagus And Egg Bake', 'My Scotch Eggs'], ['Eggs And Bacon The Perfect Quick Paleo Meal', 'Caramel Cappucino', 'Hot Tea', 'My Scotch Eggs'], ['Eggs And Bacon The Perfect Quick Paleo Meal', 'Hot Tea', 'Egg Mcmuffin', 'Sweet Tea']]","[0.6875, 0.583333, 0.583333]",0.4167,1.0,0.5833,1.0,1.0,0.583333,0.270833
1301,user_55_lunch,Jimena Gutierrez,lunch,"{'Beverage', 'Main Course', 'Side', 'Soup'}",Bakedfriedpan Fried Scotch Egg,"[['Bakedfriedpan Fried Scotch Egg', 'Caramel Cappucino', 'Green Tea', 'Nacho Bell Grande Beef'], ['Bakedfriedpan Fried Scotch Egg', 'Caramel Cappucino', 'Lemonade', 'Egg Mcmuffin'], ['Bakedfriedpan Fried Scotch Egg', 'Crunchwrap Supreme Copycat', 'Bacon Asparagus And Egg Bake', 'Hot Tea'], ['Bakedfriedpan Fried Scotch Egg', 'Green Tea', 'Crunchy Taco', 'Caramel Cappucino'], ['Bakedfriedpan Fried Scotch Egg', 'Crunchwrap Supreme Copycat', 'Ginger Ale', 'Sweet Tea'], ['Bakedfriedpan Fried Scotch Egg', 'Blt Quarter Punder', 'Hot Tea', 'Supremely Spicy Scrambled Eggs'], ['Bakedfriedpan Fried Scotch Egg', 'Crunchy Taco', 'Lemonade', 'Supremely Spicy Scrambled Eggs'], ['Bakedfriedpan Fried Scotch Egg', 'Egg Mcmuffin', 'Maple Oatmeal', 'Ginger Ale'], ['Bakedfriedpan Fried Scotch Egg', 'Crunchy Taco', 'Ginger Ale', 'Nacho Bell Grande Beef']]","[0.6875, 0.6875, 0.708333, 0.6875, 0.6875, 0.708333, 0.6875, 0.6875, 0.6875]",0.4167,1.0,0.75,1.0,1.0,0.75,0.326389
1302,user_55_lunch,Jimena Gutierrez,lunch,"{'Beverage', 'Main Course', 'Side', 'Soup'}",Deviled Eggs With Smoked Salmon And Capers,"[['Deviled Eggs With Smoked Salmon And Capers', 'Hot Tea', 'Nacho Bell Grande Beef', 'Blt Quarter Punder'], ['Deviled Eggs With Smoked Salmon And Capers', 'Blt Quarter Punder', 'Green Tea', 'Caramel Cappucino'], ['Deviled Eggs With Smoked Salmon And Capers', 'Blt Quarter Punder', 'Bacon Asparagus And Egg Bake', 'Hot Tea'], ['Deviled Eggs With Smoked Salmon And Capers', 'Hot Tea', 'Supremely Spicy Scrambled Eggs', 'Crunchy Taco'], ['Deviled Eggs With Smoked Salmon And Capers', 'Maple Oatmeal', 'Caramel Cappucino', 'Supremely Spicy Scrambled Eggs'], ['Deviled Eggs With Smoked Salmon And Capers', 'My Scotch Eggs', 'Supremely Spicy Scrambled Eggs', 'Hot Tea'], ['Deviled Eggs With Smoked Salmon And Capers', 'Crunchwrap Supreme Copycat', 'My Scotch Eggs', 'Green Tea'], ['Deviled Eggs With Smoked Salmon And Capers', 'Hot Tea', 'Maple Oatmeal', 'Caramel Cappucino']]","[0.6875, 0.6875, 0.708333, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667]",0.3438,1.0,0.75,1.0,1.0,0.75,0.28125
1303,user_55_lunch,Jimena Gutierrez,lunch,"{'Beverage', 'Main Course', 'Side', 'Soup'}",Baklava,"[['Baklava', 'Bacon Asparagus And Egg Bake', 'Caramel Cappucino', 'Crunchwrap Supreme Copycat'], ['Baklava', 'Bacon Asparagus And Egg Bake', 'Hot Tea', 'Lemonade'], ['Baklava', 'Hot Tea', 'Bacon Asparagus And Egg Bake', 'Caramel Cappucino']]","[0.666667, 0.666667, 0.666667]",0.25,1.0,0.75,1.0,1.0,0.75,0.25
1304,user_55_lunch,Jimena Gutierrez,lunch,"{'Beverage', 'Main Course', 'Side', 'Soup'}",German Rhubarb Cake With Meringue Topping (omas Rhabarberkuchen Mit Baiser),"[['German Rhubarb Cake With Meringue Topping (omas Rhabarberkuchen Mit Baiser)', 'Lemonade', 'Ginger Ale', 'Blt Quarter Punder']]",[0.666667],0.25,1.0,0.75,1.0,1.0,0.75,0.25
1305,user_55_lunch,Jimena Gutierrez,lunch,"{'Beverage', 'Main Course', 'Side', 'Soup'}",Honey Vanilla Almond Cake,"[['Honey Vanilla Almond Cake', 'Blt Quarter Punder', 'Crunchwrap Supreme Copycat', 'Lemonade'], ['Honey Vanilla Almond Cake', 'Crunchwrap Supreme Copycat', 'Ginger Ale', 'Blt Quarter Punder'], ['Honey Vanilla Almond Cake', 'Caramel Cappucino', 'Bacon Asparagus And Egg Bake', 'Supremely Spicy Scrambled Eggs']]","[0.666667, 0.666667, 0.666667]",0.25,1.0,0.75,1.0,1.0,0.75,0.25
1306,user_55_lunch,Jimena Gutierrez,lunch,"{'Beverage', 'Main Course', 'Side', 'Soup'}",Caramel Nut Tart,"[['Caramel Nut Tart', 'Green Tea', 'Nacho Bell Grande Beef', 'Blt Quarter Punder'], ['Caramel Nut Tart', 'Bacon Asparagus And Egg Bake', 'Green Tea', 'Ginger Ale'], ['Caramel Nut Tart', 'Hot Tea', 'Blt Quarter Punder', 'Sweet Tea'], ['Caramel Nut Tart', 'Lemonade', 'Bacon Asparagus And Egg Bake', 'Caramel Cappucino']]","[0.666667, 0.666667, 0.666667, 0.666667]",0.25,1.0,0.75,1.0,1.0,0.75,0.25
1307,user_55_lunch,Jimena Gutierrez,lunch,"{'Beverage', 'Main Course', 'Side', 'Soup'}",Lite Fried Okra,"[['Lite Fried Okra', 'Nacho Bell Grande Beef', 'Blt Quarter Punder', 'Ginger Ale'], ['Lite Fried Okra', 'Green Tea', 'Bacon Asparagus And Egg Bake', 'Crunchy Taco'], ['Lite Fried Okra', 'My Scotch Eggs', 'Bacon Asparagus And Egg Bake', 'Hot Tea'], ['Lite Fried Okra', 'Lemonade', 'Supremely Spicy Scrambled Eggs', 'My Scotch Eggs'], ['Lite Fried Okra', 'Caramel Cappucino', 'Maple Oatmeal', 'Hot Tea'], ['Lite Fried Okra', 'Supremely Spicy Scrambled Eggs', 'Nacho Bell Grande Beef', 'Hot Tea']]","[0.6875, 0.6875, 0.6875, 0.666667, 0.666667, 0.666667]",0.375,1.0,0.75,1.0,1.0,0.75,0.28125
1308,user_55_lunch,Jimena Gutierrez,lunch,"{'Beverage', 'Main Course', 'Side', 'Soup'}",Pumpkin Soup,"[['Pumpkin Soup', 'Lemonade', 'Crunchy Taco', 'Hot Tea'], ['Pumpkin Soup', 'My Scotch Eggs', 'Hot Tea', 'Maple Oatmeal'], ['Pumpkin Soup', 'Egg Mcmuffin', 'Crunchwrap Supreme Copycat', 'Sweet Tea'], ['Pumpkin Soup', 'My Scotch Eggs', 'Supremely Spicy Scrambled Eggs', 'Caramel Cappucino'], ['Pumpkin Soup', 'My Scotch Eggs', 'Bacon Asparagus And Egg Bake', 'Nacho Bell Grande Beef'], ['Pumpkin Soup', 'Blt Quarter Punder', 'My Scotch Eggs', 'Crunchy Taco'], ['Pumpkin Soup', 'Sweet Tea', 'Crunchy Taco', 'Nacho Bell Grande Beef']]","[0.6875, 0.6875, 0.6875, 0.6875, 0.708333, 0.708333, 0.6875]",0.2857,1.0,0.75,1.0,1.0,0.75,0.330357
1309,user_56_lunch,Xiu Ying Chen,lunch,"{'Beverage', 'Main Course'}",Coffee,"[['Coffee', 'Black Bean Chalupa Copycat', 'Tomato Juice', 'Egg Drop Chicken Noodle Soup'], ['Coffee', 'Black Bean Chalupa Copycat', 'Iced Tea', 'Egg Drop Chicken Noodle Soup'], ['Coffee', 'Egg Drop Chicken Noodle Soup', 'Sweet Tea', 'Black Bean Chalupa Copycat'], ['Coffee', 'Iced Tea', 'Black Bean Chalupa Copycat', 'Tomato Juice'], ['Coffee', 'Black Bean Chalupa Copycat', 'Sweet Tea', 'Iced Tea'], ['Coffee', 'Tomato Juice', 'Egg Drop Chicken Noodle Soup', 'Iced Tea']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.75,1.0,1.0,1.0,1.0,1.0,0.5
1310,user_56_lunch,Xiu Ying Chen,lunch,"{'Beverage', 'Main Course'}",Tea,"[['Tea', 'Black Bean Chalupa Copycat', 'Sweet Tea', 'Egg Drop Chicken Noodle Soup'], ['Tea', 'Iced Tea', 'Black Bean Chalupa Copycat', 'Egg Drop Chicken Noodle Soup'], ['Tea', 'Sweet Tea', 'Iced Tea', 'Egg Drop Chicken Noodle Soup'], ['Tea', 'Black Bean Chalupa Copycat', 'Iced Tea', 'Sweet Tea'], ['Tea', 'Black Bean Chalupa Copycat', 'Tomato Juice', 'Iced Tea']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.7,1.0,1.0,1.0,1.0,1.0,0.5
1311,user_56_lunch,Xiu Ying Chen,lunch,"{'Beverage', 'Main Course'}",Orange Juice,"[['Orange Juice', 'Egg Drop Chicken Noodle Soup', 'Tomato Juice', 'Black Bean Chalupa Copycat'], ['Orange Juice', 'Egg Drop Chicken Noodle Soup', 'Black Bean Chalupa Copycat', 'Sweet Tea'], ['Orange Juice', 'Black Bean Chalupa Copycat', 'Sweet Tea', 'Iced Tea'], ['Orange Juice', 'Egg Drop Chicken Noodle Soup', 'Sweet Tea', 'Tomato Juice'], ['Orange Juice', 'Sweet Tea', 'Tomato Juice', 'Black Bean Chalupa Copycat'], ['Orange Juice', 'Egg Drop Chicken Noodle Soup', 'Tomato Juice', 'Iced Tea']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.6667,1.0,1.0,1.0,1.0,1.0,0.5
1312,user_56_lunch,Xiu Ying Chen,lunch,"{'Beverage', 'Main Course'}",Cola,"[['Cola', 'Sweet Tea', 'Black Bean Chalupa Copycat', 'Egg Drop Chicken Noodle Soup'], ['Cola', 'Iced Tea', 'Egg Drop Chicken Noodle Soup', 'Tomato Juice'], ['Cola', 'Sweet Tea', 'Black Bean Chalupa Copycat', 'Iced Tea'], ['Cola', 'Sweet Tea', 'Egg Drop Chicken Noodle Soup', 'Iced Tea'], ['Cola', 'Black Bean Chalupa Copycat', 'Sweet Tea', 'Tomato Juice'], ['Cola', 'Tomato Juice', 'Sweet Tea', 'Egg Drop Chicken Noodle Soup']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5833,1.0,1.0,1.0,1.0,1.0,0.5
1313,user_56_lunch,Xiu Ying Chen,lunch,"{'Beverage', 'Main Course'}",Water,"[['Water', 'Black Bean Chalupa Copycat', 'Egg Drop Chicken Noodle Soup', 'Iced Tea'], ['Water', 'Tomato Juice', 'Sweet Tea', 'Black Bean Chalupa Copycat'], ['Water', 'Sweet Tea', 'Egg Drop Chicken Noodle Soup', 'Iced Tea'], ['Water', 'Black Bean Chalupa Copycat', 'Iced Tea', 'Tomato Juice'], ['Water', 'Egg Drop Chicken Noodle Soup', 'Sweet Tea', 'Tomato Juice'], ['Water', 'Sweet Tea', 'Iced Tea', 'Black Bean Chalupa Copycat']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5833,1.0,1.0,1.0,1.0,1.0,0.5
1314,user_56_lunch,Xiu Ying Chen,lunch,"{'Beverage', 'Main Course'}",Milk,"[['Milk', 'Egg Drop Chicken Noodle Soup', 'Iced Tea', 'Black Bean Chalupa Copycat'], ['Milk', 'Tomato Juice', 'Black Bean Chalupa Copycat', 'Egg Drop Chicken Noodle Soup'], ['Milk', 'Black Bean Chalupa Copycat', 'Egg Drop Chicken Noodle Soup', 'Sweet Tea'], ['Milk', 'Egg Drop Chicken Noodle Soup', 'Sweet Tea', 'Iced Tea'], ['Milk', 'Iced Tea', 'Sweet Tea', 'Black Bean Chalupa Copycat'], ['Milk', 'Egg Drop Chicken Noodle Soup', 'Tomato Juice', 'Iced Tea']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.75,1.0,1.0,1.0,1.0,1.0,0.5
1315,user_56_lunch,Xiu Ying Chen,lunch,"{'Beverage', 'Main Course'}",Smoothie,"[['Smoothie', 'Egg Drop Chicken Noodle Soup', 'Black Bean Chalupa Copycat', 'Sweet Tea'], ['Smoothie', 'Tomato Juice', 'Black Bean Chalupa Copycat', 'Egg Drop Chicken Noodle Soup'], ['Smoothie', 'Black Bean Chalupa Copycat', 'Egg Drop Chicken Noodle Soup', 'Iced Tea'], ['Smoothie', 'Sweet Tea', 'Black Bean Chalupa Copycat', 'Iced Tea'], ['Smoothie', 'Tomato Juice', 'Sweet Tea', 'Egg Drop Chicken Noodle Soup'], ['Smoothie', 'Tomato Juice', 'Iced Tea', 'Black Bean Chalupa Copycat'], ['Smoothie', 'Egg Drop Chicken Noodle Soup', 'Iced Tea', 'Tomato Juice']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.7143,1.0,1.0,1.0,1.0,1.0,0.5
1316,user_56_lunch,Xiu Ying Chen,lunch,"{'Beverage', 'Main Course'}",Lemonade,"[['Lemonade', 'Egg Drop Chicken Noodle Soup', 'Black Bean Chalupa Copycat', 'Tomato Juice'], ['Lemonade', 'Iced Tea', 'Egg Drop Chicken Noodle Soup', 'Black Bean Chalupa Copycat'], ['Lemonade', 'Black Bean Chalupa Copycat', 'Iced Tea', 'Tomato Juice'], ['Lemonade', 'Sweet Tea', 'Tomato Juice', 'Black Bean Chalupa Copycat'], ['Lemonade', 'Sweet Tea', 'Egg Drop Chicken Noodle Soup', 'Iced Tea'], ['Lemonade', 'Tomato Juice', 'Egg Drop Chicken Noodle Soup', 'Sweet Tea']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.6667,1.0,1.0,1.0,1.0,1.0,0.5
1317,user_56_lunch,Xiu Ying Chen,lunch,"{'Beverage', 'Main Course'}",Iced Tea,"[['Iced Tea', 'Sweet Tea', 'Tomato Juice', 'Egg Drop Chicken Noodle Soup'], ['Iced Tea', 'Sweet Tea', 'Black Bean Chalupa Copycat', 'Tomato Juice'], ['Iced Tea', 'Sweet Tea', 'Black Bean Chalupa Copycat'], ['Iced Tea', 'Black Bean Chalupa Copycat', 'Egg Drop Chicken Noodle Soup'], ['Iced Tea', 'Tomato Juice', 'Black Bean Chalupa Copycat'], ['Iced Tea', 'Tomato Juice', 'Egg Drop Chicken Noodle Soup'], ['Iced Tea', 'Sweet Tea', 'Egg Drop Chicken Noodle Soup']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,0.8214,1.0,1.0,1.0,1.0,0.5
1318,user_56_lunch,Xiu Ying Chen,lunch,"{'Beverage', 'Main Course'}",Hot Chocolate,"[['Hot Chocolate', 'Black Bean Chalupa Copycat', 'Egg Drop Chicken Noodle Soup', 'Tomato Juice'], ['Hot Chocolate', 'Egg Drop Chicken Noodle Soup', 'Iced Tea', 'Tomato Juice'], ['Hot Chocolate', 'Black Bean Chalupa Copycat', 'Tomato Juice', 'Iced Tea'], ['Hot Chocolate', 'Sweet Tea', 'Tomato Juice', 'Black Bean Chalupa Copycat'], ['Hot Chocolate', 'Egg Drop Chicken Noodle Soup', 'Tomato Juice', 'Sweet Tea'], ['Hot Chocolate', 'Black Bean Chalupa Copycat', 'Iced Tea', 'Sweet Tea'], ['Hot Chocolate', 'Sweet Tea', 'Egg Drop Chicken Noodle Soup', 'Iced Tea']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5714,1.0,1.0,1.0,1.0,1.0,0.5
1319,user_56_lunch,Xiu Ying Chen,lunch,"{'Beverage', 'Main Course'}",Apple Juice,"[['Apple Juice', 'Tomato Juice', 'Black Bean Chalupa Copycat', 'Egg Drop Chicken Noodle Soup'], ['Apple Juice', 'Black Bean Chalupa Copycat', 'Egg Drop Chicken Noodle Soup', 'Iced Tea'], ['Apple Juice', 'Black Bean Chalupa Copycat', 'Sweet Tea', 'Egg Drop Chicken Noodle Soup'], ['Apple Juice', 'Tomato Juice', 'Black Bean Chalupa Copycat', 'Iced Tea'], ['Apple Juice', 'Sweet Tea', 'Black Bean Chalupa Copycat', 'Tomato Juice'], ['Apple Juice', 'Sweet Tea', 'Tomato Juice', 'Egg Drop Chicken Noodle Soup'], ['Apple Juice', 'Egg Drop Chicken Noodle Soup', 'Sweet Tea', 'Iced Tea']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.7143,1.0,1.0,1.0,1.0,1.0,0.5
1320,user_56_lunch,Xiu Ying Chen,lunch,"{'Beverage', 'Main Course'}",Pepsi,"[['Pepsi', 'Egg Drop Chicken Noodle Soup', 'Iced Tea', 'Black Bean Chalupa Copycat'], ['Pepsi', 'Tomato Juice', 'Black Bean Chalupa Copycat', 'Egg Drop Chicken Noodle Soup'], ['Pepsi', 'Egg Drop Chicken Noodle Soup', 'Tomato Juice', 'Sweet Tea'], ['Pepsi', 'Sweet Tea', 'Black Bean Chalupa Copycat', 'Tomato Juice'], ['Pepsi', 'Iced Tea', 'Sweet Tea', 'Black Bean Chalupa Copycat'], ['Pepsi', 'Black Bean Chalupa Copycat', 'Iced Tea', 'Tomato Juice']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.6667,1.0,1.0,1.0,1.0,1.0,0.5
1321,user_56_lunch,Xiu Ying Chen,lunch,"{'Beverage', 'Main Course'}",Cappuccino,"[['Cappuccino', 'Egg Drop Chicken Noodle Soup', 'Black Bean Chalupa Copycat', 'Sweet Tea'], ['Cappuccino', 'Egg Drop Chicken Noodle Soup', 'Tomato Juice', 'Black Bean Chalupa Copycat'], ['Cappuccino', 'Tomato Juice', 'Black Bean Chalupa Copycat', 'Sweet Tea'], ['Cappuccino', 'Sweet Tea', 'Tomato Juice', 'Egg Drop Chicken Noodle Soup'], ['Cappuccino', 'Black Bean Chalupa Copycat', 'Sweet Tea', 'Iced Tea'], ['Cappuccino', 'Iced Tea', 'Egg Drop Chicken Noodle Soup', 'Tomato Juice'], ['Cappuccino', 'Black Bean Chalupa Copycat', 'Iced Tea', 'Tomato Juice']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.6429,1.0,1.0,1.0,1.0,1.0,0.5
1322,user_56_lunch,Xiu Ying Chen,lunch,"{'Beverage', 'Main Course'}",Green Tea,"[['Green Tea', 'Tomato Juice', 'Sweet Tea', 'Egg Drop Chicken Noodle Soup'], ['Green Tea', 'Sweet Tea', 'Tomato Juice', 'Black Bean Chalupa Copycat'], ['Green Tea', 'Tomato Juice', 'Iced Tea', 'Egg Drop Chicken Noodle Soup'], ['Green Tea', 'Black Bean Chalupa Copycat', 'Sweet Tea', 'Iced Tea'], ['Green Tea', 'Tomato Juice', 'Black Bean Chalupa Copycat', 'Iced Tea'], ['Green Tea', 'Sweet Tea', 'Egg Drop Chicken Noodle Soup', 'Iced Tea']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.5,1.0,1.0,1.0,1.0,1.0,0.5
1323,user_56_lunch,Xiu Ying Chen,lunch,"{'Beverage', 'Main Course'}",Ginger Ale,"[['Ginger Ale', 'Black Bean Chalupa Copycat', 'Egg Drop Chicken Noodle Soup', 'Sweet Tea'], ['Ginger Ale', 'Sweet Tea', 'Egg Drop Chicken Noodle Soup', 'Tomato Juice'], ['Ginger Ale', 'Iced Tea', 'Egg Drop Chicken Noodle Soup', 'Sweet Tea'], ['Ginger Ale', 'Black Bean Chalupa Copycat', 'Sweet Tea', 'Iced Tea'], ['Ginger Ale', 'Tomato Juice', 'Black Bean Chalupa Copycat', 'Iced Tea']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.6,1.0,1.0,1.0,1.0,1.0,0.5
1324,user_56_lunch,Xiu Ying Chen,lunch,"{'Beverage', 'Main Course'}",Iced Coffee,"[['Iced Coffee', 'Black Bean Chalupa Copycat', 'Egg Drop Chicken Noodle Soup', 'Iced Tea'], ['Iced Coffee', 'Egg Drop Chicken Noodle Soup', 'Sweet Tea', 'Black Bean Chalupa Copycat'], ['Iced Coffee', 'Egg Drop Chicken Noodle Soup', 'Black Bean Chalupa Copycat', 'Tomato Juice'], ['Iced Coffee', 'Sweet Tea', 'Tomato Juice', 'Black Bean Chalupa Copycat'], ['Iced Coffee', 'Tomato Juice', 'Black Bean Chalupa Copycat', 'Iced Tea'], ['Iced Coffee', 'Iced Tea', 'Sweet Tea', 'Black Bean Chalupa Copycat']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.75,1.0,1.0,1.0,1.0,1.0,0.5
1325,user_56_lunch,Xiu Ying Chen,lunch,"{'Beverage', 'Main Course'}",Chai Latte,"[['Chai Latte', 'Tomato Juice', 'Black Bean Chalupa Copycat', 'Egg Drop Chicken Noodle Soup'], ['Chai Latte', 'Egg Drop Chicken Noodle Soup', 'Sweet Tea', 'Black Bean Chalupa Copycat'], ['Chai Latte', 'Black Bean Chalupa Copycat', 'Egg Drop Chicken Noodle Soup', 'Iced Tea'], ['Chai Latte', 'Egg Drop Chicken Noodle Soup', 'Tomato Juice', 'Iced Tea'], ['Chai Latte', 'Egg Drop Chicken Noodle Soup', 'Tomato Juice', 'Sweet Tea'], ['Chai Latte', 'Black Bean Chalupa Copycat', 'Tomato Juice', 'Iced Tea'], ['Chai Latte', 'Sweet Tea', 'Tomato Juice', 'Black Bean Chalupa Copycat']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.7143,1.0,1.0,1.0,1.0,1.0,0.5
1326,user_56_lunch,Xiu Ying Chen,lunch,"{'Beverage', 'Main Course'}",Cranberry Juice,"[['Cranberry Juice', 'Black Bean Chalupa Copycat', 'Iced Tea', 'Egg Drop Chicken Noodle Soup'], ['Cranberry Juice', 'Sweet Tea', 'Black Bean Chalupa Copycat', 'Egg Drop Chicken Noodle Soup'], ['Cranberry Juice', 'Iced Tea', 'Sweet Tea', 'Black Bean Chalupa Copycat'], ['Cranberry Juice', 'Iced Tea', 'Egg Drop Chicken Noodle Soup', 'Sweet Tea']]","[0.833333, 0.833333, 0.833333, 0.833333]",0.75,1.0,1.0,1.0,1.0,1.0,0.5
1327,user_56_lunch,Xiu Ying Chen,lunch,"{'Beverage', 'Main Course'}",Sprite,"[['Sprite', 'Egg Drop Chicken Noodle Soup', 'Black Bean Chalupa Copycat', 'Sweet Tea'], ['Sprite', 'Black Bean Chalupa Copycat', 'Egg Drop Chicken Noodle Soup', 'Iced Tea'], ['Sprite', 'Egg Drop Chicken Noodle Soup', 'Tomato Juice', 'Black Bean Chalupa Copycat'], ['Sprite', 'Black Bean Chalupa Copycat', 'Tomato Juice', 'Iced Tea'], ['Sprite', 'Egg Drop Chicken Noodle Soup', 'Iced Tea', 'Tomato Juice']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333]",0.8,1.0,1.0,1.0,1.0,1.0,0.5
